Giocatore 1;Giocatore 2;Torneo;Data;Turno;Superficie;Risultato;K1;K2;Sets;Odds;Totale;;;
(2) Rafael Nadal;(5) Daniil Medvedev;U.S. Open - New York;08/09/2019;Final;Hard;7-5 6-3 5-7 4-6 6-4;1.165;6.03;03-feb;-3;53;;0-0 [*0-0] [*15-0] [*30-0] [*30-15] [*30-30] [*30-40] [*40-40] [*A-40] 1-0 [0-0*] [0-15*] [15-15*] [15-30*] [15-40*] [30-40*] 1-1 [*0-0] [*0-15] [*15-15] [*30-15] [*30-30] [*30-40] 1-2 [0-0*] [15-0*] [30-0*] [30-15*] [30-30*] [40-30*] 2-2 [*0-0] [*15-0] [*30-0] [*40-0] 3-2 [0-0*] [15-0*] [15-15*] [15-30*] [15-40*] 3-3 [*0-0] [*15-0] [*30-0] [*40-0] 4-3 [0-0*] [15-0*] [15-15*] [30-15*] [40-15*] [40-30*] [40-40*] [40-A*] [40-40*] [A-40*] [40-40*] [40-A*] 4-4 [*0-0] [*15-0] [*30-0] [*40-0] 5-4 [0-0*] [0-15*] [0-30*] [15-30*] [15-40*] [30-40*] [40-40*] [40-A*] [40-40*] [40-A*] [40-40*] [40-A*] [40-40*] [40-A*] 5-5 [*0-0] [*15-0] [*30-0] [*30-15] [*40-15] [*40-30] 6-5 [0-0*] [15-0*] [30-0*] [30-15*] [40-15*] [40-30*] 7-5 0-0 [*0-0] [*0-15] [*0-30] [*15-30] [*30-30] [*30-40] [*40-40] [*A-40] [*40-40] [*A-40] 7-5 1-0 [0-0*] [15-0*] [15-15*] [15-30*] [15-40*] 7-5 1-1 [*0-0] [*15-0] [*30-0] [*30-15] [*30-30] [*40-30] 7-5 2-1 [0-0*] [15-0*] [30-0*] [40-0*] [40-15*] [40-30*] [40-40*] [A-40*] [40-40*] [40-A*] 7-5 2-2 [*0-0] [*15-0] [*30-0] [*30-15] [*40-15] 7-5 3-2 [0-0*] [15-0*] [30-0*] [30-15*] [40-15*] 7-5 4-2 [*0-0] [*15-0] [*30-0] [*30-15] [*40-15] 7-5 5-2 [0-0*] [0-15*] [0-30*] [0-40*] 7-5 5-3 [*0-0] [*15-0] [*15-15] [*15-30] [*30-30] [*40-30] 7-5 6-3 0-0 [0-0*] [0-15*] [0-30*] [0-40*] [15-40*] 7-5 6-3 0-1 [*0-0] [*15-0] [*15-15] [*30-15] [*40-15] [*40-30] 7-5 6-3 1-1 [0-0*] [0-15*] [0-30*] [0-40*] 7-5 6-3 1-2 [*0-0] [*15-0] [*30-0] [*30-15] [*40-15] 7-5 6-3 2-2 [0-0*] [0-15*] [15-15*] [15-30*] [30-30*] [40-30*] 7-5 6-3 3-2 [*0-0] [*0-15] [*0-30] [*15-30] [*15-40] [*30-40] [*40-40] [*40-A] 7-5 6-3 3-3 [0-0*] [0-15*] [15-15*] [15-30*] [15-40*] 7-5 6-3 3-4 [*0-0] [*15-0] [*30-0] [*40-0] 7-5 6-3 4-4 [0-0*] [15-0*] [30-0*] [30-15*] [30-30*] [40-30*] [40-40*] [A-40*] [40-40*] [40-A*] 7-5 6-3 4-5 [*0-0] [*15-0] [*30-0] [*40-0] 7-5 6-3 5-5 [0-0*] [0-15*] [0-30*] [0-40*] 7-5 6-3 5-6 [*0-0] [*0-15] [*0-30] [*0-40] [*15-40] 7-5 6-3 5-7 0-0 [0-0*] [0-15*] [0-30*] [0-40*] [15-40*] [30-40*] [40-40*] [40-A*] 7-5 6-3 5-7 0-1 [*0-0] [*0-15] [*0-30] [*15-30] [*30-30] [*30-40] [*40-40] [*A-40] 7-5 6-3 5-7 1-1 [0-0*] [15-0*] [15-15*] [30-15*] [30-30*] [30-40*] 7-5 6-3 5-7 1-2 [*0-0] [*15-0] [*30-0] [*40-0] 7-5 6-3 5-7 2-2 [0-0*] [0-15*] [0-30*] [15-30*] [30-30*] [40-30*] [40-40*] [40-A*] [40-40*] [A-40*] [40-40*] [40-A*] 7-5 6-3 5-7 2-3 [*0-0] [*0-15] [*15-15] [*30-15] [*40-15] 7-5 6-3 5-7 3-3 [0-0*] [15-0*] [15-15*] [30-15*] [30-30*] [30-40*] 7-5 6-3 5-7 3-4 [*0-0] [*15-0] [*30-0] [*40-0] 7-5 6-3 5-7 4-4 [0-0*] [0-15*] [0-30*] [0-40*] 7-5 6-3 5-7 4-5 [*0-0] [*15-0] [*30-0] [*30-15] [*40-15] [*40-30] [*40-40] [*40-A] 7-5 6-3 5-7 4-6 0-0 [0-0*] [0-15*] [15-15*] [15-30*] [15-40*] 7-5 6-3 5-7 4-6 0-1 [*0-0] [*0-15] [*0-30] [*15-30] [*15-40] [*30-40] [*40-40] [*40-A] [*40-40] [*A-40] 7-5 6-3 5-7 4-6 1-1 [0-0*] [15-15*] [15-30*] [15-40*] [30-40*] 7-5 6-3 5-7 4-6 1-2 [*0-0] [*15-0] [*15-15] [*30-15] [*40-15] 7-5 6-3 5-7 4-6 2-2 [0-0*] [0-15*] [0-30*] [0-40*] [15-40*] [30-40*] [40-40*] [A-40*] [40-40*] [A-40*] 7-5 6-3 5-7 4-6 3-2 [*0-0] [*15-0] [*30-0] [*40-0] [*40-15] 7-5 6-3 5-7 4-6 4-2 [0-0*] [0-15*] [0-30*] [15-30*] [30-30*] [40-30*] 7-5 6-3 5-7 4-6 5-2 [*0-0] [*15-0] [*15-15] [*30-15] [*30-30] [*30-40] 7-5 6-3 5-7 4-6 5-3 [0-0*] [0-15*] [15-15*] [30-15*] [30-30*] [40-30*] [40-40*] [A-40*] [40-40*] [40-A*] [40-40*] [40-A*] 7-5 6-3 5-7 4-6 5-4 [*0-0] [*0-15] [*15-15] [*15-30] [*30-30] [*30-40] [*40-40] [*A-40] 7-5 6-3 5-7 4-6 6-4 [0-0];"Aces: 5 : 14; Double Faults: 5 : 4; Unforced Errors: 46 : 57; 1st Serve: 93[159] : 117[182]; Winning on 1st Serve: 72[93] : 76[117]; Winning on 2nd Serve: 34[66] : 35[65]; Receiving Points Won: 71[182] : 53[159]; Winners (Includ. Service): 62 : 75; Break Point Conversions: 6[21] : 5[15]; Net Approaches: 51[66] : 50[74]; Total Points Won: 177 : 164; Fastest Serve: 201 : 206; Average 1st Serve Speed: 185 : 189; Average 2nd Serve Speed: 147 : 151; Time: 04:50:00"
(2) Rafael Nadal;(24) Matteo Berrettini;U.S. Open - New York;06/09/2019;01-feb;Hard;7-6(6) 6-4 6-1;1.065;11.66;3-0;-8;30;;0-0 [*0-0] [*15-0] [*30-0] [*30-15] [*40-15] 1-0 [0-0*] [0-15*] [0-30*] [15-30*] [30-30*] [30-40*] [40-40*] [A-40*] [40-40*] [40-A*] [40-40*] [A-40*] [40-40*] [40-A*] 1-1 [*0-0] [*15-0] [*30-0] [*30-15] [*40-15] 2-1 [0-0*] [0-15*] [0-30*] [15-30*] [30-30*] [30-40*] 2-2 [*0-0] [*15-0] [*30-0] [*40-0] 3-2 [0-0*] [0-15*] [15-15*] [15-30*] [15-40*] 3-3 [*0-0] [*0-15] [*15-15] [*30-15] [*30-30] [*40-30] 4-3 [0-0*] [15-0*] [15-15*] [30-15*] [40-15*] [40-30*] [40-40*] [A-40*] [40-40*] [40-A*] 4-4 [*0-0] [*15-0] [*15-15] [*30-15] [*30-30] [*40-30] 5-4 [0-0*] [15-0*] [30-0*] [30-15*] [30-30*] [40-30*] [40-40*] [40-A*] [40-40*] [40-A*] 5-5 [*0-0] [*15-0] [*30-0] [*40-0] 6-5 [0-0*] [0-15*] [0-30*] [0-40*] 6-6 [*0-0] [0-1*] [0-2*] [*0-3] [*0-4] [1-4*] [2-4*] [*2-5] [*3-5] [4-5*] [4-6*] [*5-6] [*6-6] [7-6*] 7-6 0-0 [0-0*] [15-0*] [15-15*] [15-30*] [30-30*] [40-30*] [40-40*] [A-40*] [40-40*] [40-A*] 7-6 0-1 [*0-0] [*15-0] [*30-0] [*40-0] 7-6 1-1 [0-0*] [0-15*] [15-15*] [15-30*] [30-30*] [40-30*] [40-40*] [40-A*] 7-6 1-2 [*0-0] [*15-0] [*15-15] [*30-15] [*40-15] 7-6 2-2 [0-0*] [15-0*] [15-15*] [15-30*] [15-40*] 7-6 2-3 [*0-0] [*15-0] [*30-0] [*40-0] 7-6 3-3 [0-0*] [15-0*] [30-0*] [30-15*] [40-15*] 7-6 4-3 [*0-0] [*0-15] [*15-15] [*30-15] [*40-15] [*40-30] [*40-40] [*A-40] 7-6 5-3 [0-0*] [0-15*] [15-15*] [15-30*] [30-30*] [30-40*] 7-6 5-4 [*0-0] [*15-0] [*30-0] [*40-0] 7-6 6-4 0-0 [0-0*] [15-0*] [15-15*] [30-15*] [30-30*] [30-40*] [40-40*] [40-A*] [40-40*] [A-40*] 7-6 6-4 1-0 [*0-0] [*15-0] [*30-0] [*40-0] 7-6 6-4 2-0 [0-0*] [0-15*] [0-30*] [0-40*] 7-6 6-4 2-1 [*0-0] [*15-0] [*30-0] [*40-0] [*40-15] 7-6 6-4 3-1 [0-0*] [15-0*] [30-0*] [40-0*] [40-15*] [40-30*] [40-40*] [A-40*] 7-6 6-4 4-1 [*0-0] [*15-0] [*30-0] [*40-0] 7-6 6-4 5-1 [0-0*] [0-15*] [15-15*] [30-15*] [30-30*] [40-30*] 7-6 6-4 6-1 [0-0];"Aces: 4 : 9; Double Faults: 4 : 2; Unforced Errors: 18 : 44; 1st Serve: 41[75] : 79[118]; Winning on 1st Serve: 37[41] : 52[79]; Winning on 2nd Serve: 25[34] : 17[39]; Receiving Points Won: 49[118] : 13[75]; Winners (Includ. Service): 31 : 37; Break Point Conversions: 4[16] : 0[0]; Net Approaches: 17[21] : 14[26]; Total Points Won: 111 : 82; Fastest Serve: 202 : 214; Average 1st Serve Speed: 187 : 193; Average 2nd Serve Speed: 155 : 156; Time: 02:35:00"
(5) Daniil Medvedev;Grigor Dimitrov;U.S. Open - New York;06/09/2019;01-feb;Hard;7-6(5) 6-4 6-3;1.481;2.86;3-0;-6;32;;0-0 [0-0*] [15-0*] [30-0*] [40-0*] 1-0 [*0-0] [*0-15] [*15-15] [*15-30] [*15-40] [*30-40] [*40-40] [*A-40] 2-0 [0-0*] [0-15*] [15-15*] [15-30*] [15-40*] 2-1 [*0-0] [*15-0] [*15-15] [*15-30] [*15-40] 2-2 [0-0*] [0-15*] [0-30*] [0-40*] [15-40*] 2-3 [*0-0] [*15-0] [*30-0] [*40-0] [*40-15] 3-3 [0-0*] [15-0*] [15-15*] [30-15*] [30-30*] [40-30*] [40-40*] [40-A*] 3-4 [*0-0] [*0-15] [*15-15] [*30-15] [*30-30] [*40-30] 4-4 [0-0*] [0-15*] [0-30*] [0-40*] 4-5 [*0-0] [*15-0] [*15-15] [*30-15] [*30-30] [*40-30] 5-5 [0-0*] [0-15*] [0-30*] [0-40*] 5-6 [*0-0] [*15-0] [*15-15] [*30-15] [*30-30] [*40-30] [*40-40] [*40-A] [*40-40] [*A-40] [*40-40] [*A-40] 6-6 [0-0*] [*0-1] [*0-2] [1-2*] [2-2*] [*3-2] [*4-2] [4-3*] [5-3*] [*5-4] [*5-5] [6-5*] 7-6(5) 0-0 [*0-0] [*0-15] [*15-15] [*30-15] [*40-15] [*40-30] [*40-40] [*A-40] [*40-40] [*40-A] 7-6(5) 0-1 [0-0*] [15-0*] [30-0*] [40-0*] 7-6(5) 1-1 [*0-0] [*15-0] [*30-0] [*40-0] [*40-15] [*40-30] 7-6(5) 2-1 [0-0*] [0-15*] [15-15*] [15-30*] [30-30*] [30-40*] [40-40*] [A-40*] [40-40*] [A-40*] 7-6(5) 3-1 [*0-0] [*0-15] [*0-30] [*0-40] [*15-40] [*30-40] [*40-40] [*40-A] 7-6(5) 3-2 [0-0*] [0-15*] [15-15*] [30-15*] [30-30*] [30-40*] 7-6(5) 3-3 [*0-0] [*15-0] [*30-0] [*40-0] [*40-15] 7-6(5) 4-3 [0-0*] [15-0*] [15-15*] [15-30*] [15-40*] 7-6(5) 4-4 [*0-0] [*15-0] [*15-15] [*30-15] [*30-30] [*40-30] [*40-40] [*A-40] [*40-40] [*A-40] [*40-40] [*A-40] [*40-40] [*A-40] 7-6(5) 5-4 [0-0*] [0-15*] [15-15*] [15-30*] [30-30*] [30-40*] [40-40*] [40-A*] [40-40*] [40-A*] [40-40*] [A-40*] 7-6(5) 6-4 0-0 [*0-0] [*15-0] [*30-0] [*40-0] 7-6(5) 6-4 1-0 [0-0*] [0-15*] [0-30*] [0-40*] 7-6(5) 6-4 1-1 [*0-0] [*0-15] [*0-30] [*15-30] [*30-30] [*40-30] 7-6(5) 6-4 2-1 [0-0*] [0-15*] [15-15*] [30-15*] [40-15*] 7-6(5) 6-4 3-1 [*0-0] [*15-0] [*30-0] [*40-0] [*40-15] 7-6(5) 6-4 4-1 [0-0*] [0-15*] [0-30*] [0-40*] [15-40*] 7-6(5) 6-4 4-2 [*0-0] [*15-0] [*30-0] [*30-15] [*40-15] [*40-30] 7-6(5) 6-4 5-2 [0-0*] [15-0*] [15-15*] [15-30*] [30-30*] [40-30*] [40-40*] [A-40*] [40-40*] [40-A*] 7-6(5) 6-4 5-3 [*0-0] [*15-0] [*15-15] [*30-15] [40-15] 7-6(5) 6-4 6-3 [0-0];"Aces: 10 : 2; Double Faults: 8 : 2; Unforced Errors: 40 : 46; 1st Serve: 55[117] : 59[97]; Winning on 1st Serve: 41[55] : 37[59]; Winning on 2nd Serve: 30[62] : 18[38]; Receiving Points Won: 42[97] : 46[117]; Winners (Includ. Service): 22 : 39; Break Point Conversions: 5[9] : 3[9]; Net Approaches: 7[19] : 22[32]; Total Points Won: 113 : 101; Fastest Serve: 212 : 209; Average 1st Serve Speed: 196 : 181; Average 2nd Serve Speed: 147 : 133; Time: 02:38:00"
(2) Rafael Nadal;(20) Diego Sebastian Schwartzman;U.S. Open - New York;04/09/2019;01-apr;Hard;6-4 7-5 6-2;1.054;13.27;3-0;-8;30;;0-0 [*0-0] [*15-0] [*30-0] [*40-0] 1-0 [0-0*] [15-0*] [30-0*] [30-15*] [30-30*] [40-30*] [40-40*] [40-A*] [40-40*] [A-40*] [40-40*] [A-40*] [40-40*] [40-A*] [40-40*] [A-40*] 2-0 [*0-0] [*0-15] [*15-15] [*30-15] [*40-15] 3-0 [0-0*] [15-0*] [30-0*] [30-15*] [30-30*] [40-30*] 4-0 [*0-0] [*0-15] [*0-30] [*15-30] [*15-40] [*30-40] 4-1 [0-0*] [0-15*] [0-30*] [0-40*] 4-2 [*0-0] [*0-15] [*0-30] [*0-40] [*15-40] 4-3 [0-0*] [0-15*] [15-15*] [15-30*] [15-40*] 4-4 [*0-0] [*0-15] [*15-15] [*15-30] [*15-40] [*30-40] [*40-40] [*A-40] [*40-40] [*A-40] [*40-40] [*A-40] 5-4 [0-0*] [15-0*] [15-15*] [15-30*] [30-30*] [40-30*] 6-4 0-0 [*0-0] [*15-0] [*30-0] [*30-15] [*40-15] 6-4 1-0 [0-0*] [15-0*] [15-15*] [15-30*] [15-40*] 6-4 1-1 [*0-0] [*15-0] [*30-0] [*40-0] 6-4 2-1 [0-0*] [15-0*] [30-0*] [30-15*] [30-30*] [30-40*] [40-40*] [40-A*] [40-40*] [A-40*] 6-4 3-1 [*0-0] [*0-15] [*0-30] [*15-30] [*30-30] [*30-40] [*40-40] [*A-40] 6-4 4-1 [0-0*] [0-15*] [15-15*] [30-15*] [40-15*] 6-4 5-1 [*0-0] [*15-0] [*15-15] [*15-30] [*30-30] [*30-40] [*40-40] [*40-A] 6-4 5-2 [0-0*] [0-15*] [0-30*] [0-40*] 6-4 5-3 [*0-0] [*15-0] [*15-15] [*15-30] [*30-30] [*30-40] 6-4 5-4 [0-0*] [0-15*] [0-30*] [0-40*] 6-4 5-5 [*0-0] [*15-0] [*15-15] [*30-15] [*40-15] [*40-30] 6-4 6-5 [0-0*] [15-0*] [30-0*] [40-0*] [40-15*] [40-30*] 6-4 7-5 0-0 [*0-0] [*15-0] [*15-15] [*30-15] [*30-30] [*40-30] [*40-40] [*A-40] 6-4 7-5 1-0 [0-0*] [0-15*] [0-30*] [15-30*] [30-30*] [30-40*] 6-4 7-5 1-1 [*0-0] [*15-0] [*30-0] [*30-15] [*40-15] 6-4 7-5 2-1 [0-0*] [15-0*] [15-15*] [15-30*] [15-40*] 6-4 7-5 2-2 [*0-0] [*0-15] [*15-15] [*30-15] [*40-15] 6-4 7-5 3-2 [0-0*] [15-0*] [30-0*] [40-0*] [40-15*] 6-4 7-5 4-2 [*0-0] [*15-0] [*30-0] [*40-0] 6-4 7-5 5-2 [0-0*] [15-0*] [15-15*] [15-30*] [30-30*] [40-30*] 6-4 7-5 6-2 [0-0];"Aces: 5 : 4; Double Faults: 1 : 3; Unforced Errors: 39 : 37; 1st Serve: 57[91] : 56[93]; Winning on 1st Serve: 40[57] : 32[56]; Winning on 2nd Serve: 17[34] : 17[37]; Receiving Points Won: 44[93] : 34[91]; Winners (Includ. Service): 35 : 26; Break Point Conversions: 8[14] : 4[10]; Net Approaches: 16[22] : 8[22]; Total Points Won: 101 : 83; Fastest Serve: 206 : 191; Average 1st Serve Speed: 190 : 165; Average 2nd Serve Speed: 151 : 133; Time: 02:47:00"
(24) Matteo Berrettini;(13) Gael Monfils;U.S. Open - New York;04/09/2019;01-apr;Hard;3-6 6-3 6-2 3-6 7-6(5);2.51;1.599;03-feb;-2;48;;0-0 [0-0*] [15-0*] [15-15*] [15-30*] [30-30*] [30-40*] 0-1 [*0-0] [*15-0] [*30-0] [*40-0] 1-1 [0-0*] [0-15*] [0-30*] [0-40*] 1-2 [*0-0] [*0-15] [*0-30] [*15-30] [*30-30] [*30-40] [*40-40] [*A-40] [*40-40] [*A-40] 2-2 [0-0*] [0-15*] [0-30*] [15-30*] [15-40*] [30-40*] 2-3 [*0-0] [*15-0] [*15-15] [*30-15] [*40-15] [*40-30] [*40-40] [*A-40] [*40-40] [*40-A] 2-4 [0-0*] [0-15*] [0-30*] [0-40*] 2-5 [*0-0] [*0-15] [*0-30] [*15-30] [*30-30] [*40-30] 3-5 [0-0*] [0-15*] [0-30*] [0-40*] [15-40*] 3-6 0-0 [*0-0] [*0-15] [*15-15] [*15-30] [*15-40] 3-6 0-1 [0-0*] [15-0*] [15-15*] [15-30*] [15-40*] 3-6 0-2 [*0-0] [*0-15] [*15-15] [*30-15] [*30-30] [*30-40] [*40-40] [*A-40] 3-6 1-2 [0-0*] [15-0*] [30-0*] [40-0*] [40-15*] 3-6 2-2 [*0-0] [*15-0] [*15-15] [*30-15] [*30-30] [*30-40] [*40-40] [*40-A] [*40-40] [*40-A] [*40-40] [*A-40] 3-6 3-2 [0-0*] [15-0*] [30-0*] [30-15*] [40-15*] [40-30*] [40-40*] [A-40*] [40-40*] [40-A*] [40-40*] [40-A*] 3-6 3-3 [*0-0] [*0-15] [*0-30] [*15-30] [*30-30] [*40-30] [*40-40] [*A-40] 3-6 4-3 [0-0*] [0-15*] [15-15*] [30-15*] [40-15*] [40-30*] [40-40*] [A-40*] 3-6 5-3 [*0-0] [*15-0] [*30-0] [*40-0] 3-6 6-3 0-0 [0-0*] [0-15*] [0-30*] [0-40*] 3-6 6-3 0-1 [*0-0] [*15-0] [*30-0] [*30-15] [*40-15] 3-6 6-3 1-1 [0-0*] [15-0*] [15-15*] [15-30*] [30-30*] [40-30*] 3-6 6-3 2-1 [*0-0] [*15-0] [*15-15] [*30-15] [*40-15] 3-6 6-3 3-1 [0-0*] [0-15*] [15-15*] [15-30*] [30-30*] [30-40*] [40-40*] [40-A*] 3-6 6-3 3-2 [*0-0] [*0-15] [*15-15] [*15-30] [*30-30] [*30-40] [*40-40] [*A-40] 3-6 6-3 4-2 [0-0*] [0-15*] [15-15*] [15-30*] [30-30*] [30-40*] [40-40*] [40-A*] [40-40*] [40-A*] [40-40*] [A-40*] [40-40*] [A-40*] 3-6 6-3 5-2 [*0-0] [*0-15] [*15-15] [*30-15] [*40-15] 3-6 6-3 6-2 0-0 [0-0*] [0-15*] [0-30*] [0-40*] 3-6 6-3 6-2 0-1 [*0-0] [*0-15] [*15-15] [*30-15] [*40-15] [*40-30] [*40-40] [*A-40] 3-6 6-3 6-2 1-1 [0-0*] [0-15*] [0-30*] [0-40*] 3-6 6-3 6-2 1-2 [*0-0] [*0-15] [*0-30] [*15-30] [*15-40] [*30-40] [*40-40] [*40-A] [*40-40] [*A-40] [*40-40] [*40-A] [*40-40] [*40-A] 3-6 6-3 6-2 1-3 [0-0*] [15-0*] [15-15*] [15-30*] [30-30*] [40-30*] [40-40*] [40-A*] 3-6 6-3 6-2 1-4 [*0-0] [*15-0] [*30-0] [*40-0] 3-6 6-3 6-2 2-4 [0-0*] [15-0*] [15-15*] [15-30*] [30-30*] [30-40*] [40-40*] [40-A*] [40-40*] [40-A*] 3-6 6-3 6-2 2-5 [*0-0] [*15-0] [*30-0] [*30-15] [*40-15] 3-6 6-3 6-2 3-5 [0-0*] [0-15*] [0-30*] [15-30*] [15-40*] 3-6 6-3 6-2 3-6 0-0 [*0-0] [*15-0] [*30-0] [*40-0] 3-6 6-3 6-2 3-6 1-0 [0-0*] [15-0*] [15-15*] [30-15*] [40-15*] 3-6 6-3 6-2 3-6 2-0 [*0-0] [*0-15] [*0-30] [*15-30] [*30-30] [*40-30] [*40-40] [*40-A] 3-6 6-3 6-2 3-6 2-1 [0-0*] [0-15*] [0-30*] [15-30*] [15-40*] 3-6 6-3 6-2 3-6 2-2 [*0-0] [*15-0] [*30-0] [*40-0] 3-6 6-3 6-2 3-6 3-2 [0-0*] [15-0*] [30-0*] [40-0*] 3-6 6-3 6-2 3-6 4-2 [*0-0] [*15-0] [*15-15] [*30-15] [*40-15] 3-6 6-3 6-2 3-6 5-2 [0-0*] [0-15*] [0-30*] [0-40*] 3-6 6-3 6-2 3-6 5-3 [*0-0] [*15-0] [*15-15] [*30-15] [*30-30] [*40-30] [*40-40] [*40-A] 3-6 6-3 6-2 3-6 5-4 [0-0*] [0-15*] [0-30*] [15-30*] [15-40*] [30-40*] 3-6 6-3 6-2 3-6 5-5 [*0-0] [*0-15] [*0-30] [*15-30] [*30-30] [*40-30] 3-6 6-3 6-2 3-6 6-5 [0-0*] [0-15*] [0-30*] [15-30*] [30-30*] [40-30*] [40-40*] [40-A*] [40-40*] [A-40*] [40-40*] [40-A*] 3-6 6-3 6-2 3-6 6-6 [*0-0] [1-0*] [2-0*] [*2-1] [*3-1] [4-1*] [4-2*] [*5-2] [*5-3] [5-4*] [6-4*] [*6-5] 3-6 6-3 6-2 3-6 7-6 (5) [0-0];"Aces: 15 : 10; Double Faults: 6 : 17; Unforced Errors: 64 : 51; 1st Serve: 88[162] : 98[162]; Winning on 1st Serve: 61[88] : 70[98]; Winning on 2nd Serve: 41[74] : 29[64]; Receiving Points Won: 63[162] : 60[162]; Winners (Includ. Service): 53 : 41; Break Point Conversions: 6[17] : 5[15]; Net Approaches: 22[32] : 17[24]; Total Points Won: 165 : 159; Fastest Serve: 220 : 215; Average 1st Serve Speed: 199 : 184; Average 2nd Serve Speed: 155 : 160; Time: 03:57:00"
